x,z,
-241.02556395264958,-66.38281043543755,
-240.57452422576011,-67.99925215433741,
-240.1420517388062,-69.51111412340128,
-240.60264950353556,-67.89966901155574,
-241.02503874378013,-66.38471735692856,
-241.4645270528123,-64.76791007251718,
-241.8914749507714,-63.15468586051494,
-242.28456212316195,-61.62946500487963,
-242.69190177140285,-60.0053398838783,
-243.08792871965613,-58.38029556954452,
-243.45197077239203,-56.84309920331908,
-243.81762109675313,-55.253666328309194,
-244.18011855798645,-53.62900055947051,
-244.51366366178348,-52.08712204271055,
-244.85856006155245,-50.44091161530596,
-245.1987751595293,-48.76023646647534,
-245.50163600323413,-47.2117222703804,
-245.79421456707794,-45.664034921951995,
-246.10339620408973,-43.96724208786381,
-246.38380801981245,-42.36766627578409,
-246.6457737575857,-40.8149762651145,
-246.9204989488374,-39.118629818248834,
-247.16274750542476,-37.557638977572,
-247.40785570764527,-35.907560960680414,
-247.6296609626784,-34.34459217269784,
-247.86063143352936,-32.63598298461575,
-248.0607569638567,-31.07830198898274,
-248.26320843801227,-29.417330539395905,
-248.44358643642175,-27.85290574802257,
-248.6248195269125,-26.185857160119888,
-248.79468052415103,-24.519521669184588,
-248.94380078211432,-22.956133214350018,
-249.09608679616883,-21.240045735250497,
-249.2214067537652,-19.715233086989226,
-249.34383657275697,-18.101137068655863,
-249.4595125051754,-16.43020452338391,
-249.5641101701164,-14.756521100788156,
-249.65700373268928,-13.09123703917884,
-249.7346390344,-11.515644417831897,
-249.80412014265005,-9.894521704279388,
-249.86473126592108,-8.222899087855163,
-249.91418288184587,-6.549900342699167,
-249.95048407959467,-4.975490767380435,
-249.97821017873633,-3.3006720278625132,
-249.9947047734515,-1.6271402013400056,
-249.99999451689308,-0.0523598456116138,
-249.99474558836462,1.6208572450561767,
-249.97955049523125,3.1975512821743073,
-249.95259009764615,4.868542233367652,
-249.91442455441967,6.5406727202391695,
-249.86823685449744,8.11567688025922,
-249.808247387994,9.78976695017812,
-249.7417459251672,11.360472800426564,
-249.6600757896614,13.032519200082628,
-249.56721810165126,14.703865104210879,
-249.46962507371367,16.275938239644873,
-249.3550214239828,17.946400492719366,
-249.2368732385967,19.518735057571636,
-249.10052982671522,21.187874835616714,
-248.9535046793065,22.850656618366934,
-248.8043422191282,24.421287699606253,
-248.63563288271172,26.082984127844995,
-248.45541242782306,27.747216713038817,
-248.269915337109,29.36067333193718,
-248.0713449969188,30.993673409579657,
-247.87136202531673,32.55438354069033,
-247.64698340401006,34.21946245770046,
-247.42561817283115,35.78496153124052,
-247.17964898096653,37.44624319803209,
-246.91737875598886,39.13831969146771,
-246.66637838245896,40.69026635058555,
-246.4049224583711,42.24469420275315,
-246.11261288549315,43.9156211236433,
-245.8316996058355,45.461802305960646,
-245.52044760779654,47.11379634955389,
-245.19970555969635,48.75555756463272,
-244.88627193774548,50.30620057639588,
-244.54470700124526,51.94118094224567,
-244.20595710854187,53.5112185686423,
-243.83409433095355,55.1809246189627,
-243.48075884661196,56.71966212415222,
-243.0960325124384,58.34654211443465,
-242.72327790579598,59.87829625720606,
-242.3173132408954,61.50056669424906,
-241.8893486426555,63.16282936373141,
-241.51007558476155,64.59785902832043,
-241.07103763670423,66.2174811719891,
-240.6149597658022,67.85603242823278,
-240.1810518634348,69.37623747201958,
-239.69984683619154,71.0210069395409,
-239.24880120649584,72.52593412879725,
-238.7549197855787,74.1356073569367,
-238.26863822284963,75.68392193477288,
-237.78777921302256,77.18142300410665,
-237.26377435905343,78.77754360791013,
-236.76352240521317,80.26851473819683,
-236.22156469657355,81.8496937825825,
-235.6682062214322,83.42959053221169,
-235.13814207550826,84.91203767003883,
-234.56097489449627,86.49363593087931,
-233.99643025047806,88.00949170420856,
-232.18161512326404,92.69141059856885,
-230.3878586723483,97.06407459183896,
-228.39740472787477,101.65936018671064,
-226.24758324366994,106.35803249589868,
-224.20208938884664,110.60480601527051,
-222.06791244241933,114.82962276114111,
-219.66602718764096,119.36011268258157,
-217.34989020139676,123.52742703319281,
-214.82317301192717,127.8710457339253,
-212.3647099651798,131.9137216570174,
-209.56442404642655,136.31856870613598,
-206.92411525534803,140.29401457578808,
-204.2258524454662,144.19362396764524,
-201.29627880785768,148.2558873640748,
-198.27485962131695,152.27304437144173,
-195.37090548404447,155.98143892894618,
-192.1888853936764,159.88568519769467,
-188.91277760322987,163.74358753316912,
-185.77149416051276,167.29898970815867,
-182.56720239292767,170.78997807371425,
-179.0862848219368,174.43652882546166,
-175.65611689439626,177.89021501359258,
-172.08129894536606,181.35056259431775,
-168.61322444378266,184.57946945061516,
-164.86776459996827,187.932488398918,
-161.05786715809685,191.2076447909048,
-157.40124362202062,194.2288560081671,
-153.57477921571527,197.26831268311773,
-149.58952915877833,200.30719599169424,
-145.54851521937994,203.26246509730694,
-141.67882275150248,205.97842407336827,
-137.640081047739,208.69884544283383,
-133.39121104918303,211.439790046321,
-129.24687315333958,213.99823779668037,
-124.79264320783234,216.62593612308441,
-120.68078815195203,218.9432514854561,
-116.52231477701753,221.18442567008563,
-112.04824374490487,223.48420766059152,
-107.63541026086538,225.64267871565252,
-103.21895771320092,227.69683082687038,
-98.62787625090432,229.72275034535934,
-94.12653010492957,231.60353263801005,
-89.59021054820845,233.39578868078937,
-84.79160776843788,235.18159632939685,
-80.2743182360718,236.76155480088795,
-75.7872691389222,238.2357862212656,
-71.0723976975215,239.68461420275884,
-66.35712105467009,241.0326378010577,
-61.646755249242844,242.28016337958817,
-56.89790076544348,243.43916876395576,
-51.97650105277941,244.53720236052104,
-47.26603338562464,245.4911853570083,
-42.11712367658994,246.42675969385067,
-37.45107480933218,247.17891697235387,
-32.74926249483242,247.84568950466854,
-27.743438967517857,248.45583429305017,
-22.888892754824152,248.94999214392067,
-17.88624445137951,249.35934363770187,
-13.09611727542403,249.65674778044422,
-7.987054479099013,249.87238134845535,
-3.281164622741373,249.9784669900959,
1.7291039850283825,249.99402032730495,
6.455451756767242,249.91664038758213,
11.539588193398322,249.73353380018227,
16.404507005472134,249.46120369690237,
21.43326386113723,249.07953589217013,
26.26920939012915,248.61602651079747,
30.993288514361844,248.07139308486484,
35.8521736672133,247.41588801719257,
40.64928096000276,246.67313586492298,
45.60039016919192,245.80603006520704,
50.509021477745186,244.84451954119922,
55.15550360468746,243.83984584582012,
60.216127149343784,242.63968766698918,
64.86623983695183,241.43813064513037,
69.62864792026953,240.10799942691443,
74.149275306286,238.75067533213934,
78.92859261598309,237.21356889448836,
83.37569656342342,235.68727844871887,
87.95942893013924,234.0152534820835,
92.54273397781465,232.2409145433066,
97.17700909063382,230.3402459497664,
101.83656874733526,228.3184470553557,
106.13193444732909,226.35373310477527,
110.7887697816778,224.111241329529,
115.06937423836784,221.9437746646444,
119.39848410907052,219.64517293229102,
123.5350477090241,217.34555893215105,
127.99733579210468,214.74795000214365,
132.04449368147644,212.28342301838484,
136.3510790745347,209.54327294191523,
140.25089807175067,206.95334157743721,
144.26864124767076,204.17286585771106,
148.36541732540354,201.21556336888767,
152.23745204982143,198.30218907863403,
156.18579392544666,195.20757612315643,
159.830965833371,192.23439432310698,
163.77737709870658,188.88348458948988,
167.32435052594946,185.74865200337038,
170.92854432582794,182.43747623406077,
174.61192573878188,178.9152743333954,
177.96658381009442,175.57874315236634,
181.26831595754527,172.1679343835998,
184.78136092046591,168.39194949991082,
187.93174656621875,164.8686102099806,
191.18967821190472,161.07919463800508,
194.28498354108456,157.3319585158734,
197.41805838077346,153.38223568968317,
200.35733579088287,149.52236620244946,
203.15451991991472,145.6991456258717,
206.0611660768638,141.55845377455614,
208.78601137540568,137.50782324634832,
211.49486044222738,133.30387843766127,
214.0840508392358,129.10468301445732,
216.5530266492791,124.91912043012718,
218.92950779217853,120.70571907691215,
221.36293194548531,116.1828402153194,
223.54635302936882,111.92420670823986,
225.68791200280637,107.54053364110445,
227.79632832328622,102.99918835811079,
229.69549015896825,98.69134612837803,
231.68822262478957,93.917876343995,
233.41956172666227,89.52825365957335,
235.06599956528223,85.11154944174574,
236.77116743860398,80.24596108067091,
238.29227434775856,75.609470214865,
239.68250808816236,71.07949997409933,
241.06344434351564,66.24511907484755,
242.38380694863852,61.23797946605622,
243.5213851612258,56.544981821182986,
244.5633298384912,51.853425135755195,
245.52871059590177,47.07071566392319,
246.39850341310367,42.28211815629321,
247.19966192081782,37.31390017451096,
247.83971549368943,32.79444196822187,
248.47455629096663,27.575258403272542,
248.95281682460708,22.858149424081535,
249.10044436510327,21.188879562357148,
249.23435478953547,19.55086680032259,
249.35939634395564,17.885509637079036,
249.4672260961522,16.312666976655947,
249.5718160723903,14.625615280355726,
249.65976233046496,13.038522657715106,
249.7393805947794,11.412352086048111,
249.80817903938245,9.791510865430482,
249.86945657887762,8.078036207915225,
249.91405785091945,6.554669212652352,
249.95231931412454,4.882424550357138,
249.97972968014614,3.1835120607692042,
249.99510193908986,1.5649301786587106,
249.99999595166528,-0.04499074737686647,
249.99441775338857,-1.6706562016886763,
249.97830582948694,-3.2934198972342785,
249.9500252846912,-4.998485788939417,
249.91840350360542,-6.587137361415287,
249.88055781989596,-8.234239943128513,
249.83920384087023,-9.814800010191272,
249.7889494782557,-11.535702527920787,
249.73931623146098,-13.061434330888897,
249.67966553284478,-14.743956692451087,
249.61510724486718,-16.412501174400305,
249.54698684469756,-18.038609159670703,
249.4757921814588,-19.619850390840238,
249.39418046172707,-21.318202837920914,
249.31345831280245,-22.890804951844597,
249.22133196681227,-24.585921951880355,
249.12582537953364,-26.24339378803798,
249.0242861352291,-27.912701088833643,
248.92708696321907,-29.429746690199458,
248.81538917965435,-31.096716083296013,
248.69664251858399,-32.78695890294132,
248.57738485197052,-34.40798665931454,
248.4574307634584,-35.97081278178107,
248.5701163597977,-35.97380710229764,
248.68308013315837,-35.97680881462993,
248.807451970776,-35.98011366597882,
248.9343620660336,-35.98348596478484,
249.06667981789036,-35.987001957706404,
249.20374538457804,-35.99064411120057,
249.3545576946155,-35.994651547898485,
249.5074468301531,-35.998714170719616,
249.65167126102975,-36.00254655202117,
249.81650178730828,-36.00692648559411,
249.98218682834954,-36.01132912562794,
250.1526423132853,-36.01585852754164,
250.32935199718145,-36.020554118186375,
250.51602790338518,-36.02551453472633,
250.70367829319528,-36.03050084558063,
250.89666450367199,-36.03562894170133,
251.09437991814465,-36.0408827038611,
251.30851194754504,-36.04657269397269,
251.5115017949697,-36.05196661018332,
251.73605204942268,-36.057933436962905,
251.95636357893056,-36.063787630881855,
252.18373360880776,-36.06982938570618,
252.40737585674768,-36.075772084623644,
252.65130448655262,-36.08225384027416,
252.89657171916934,-36.088771165740106,
253.13872690003848,-36.095205796694074,
253.39899108833984,-36.102121626436976,
253.6573828965718,-36.108987702651135,
253.93080111376355,-36.116253065784825,
254.20221548758397,-36.1234651821016,
254.48632991033236,-36.131014768497074,
254.75904853266968,-36.1382615417551,
255.0531000930048,-36.146075181196565,
255.33704443094263,-36.153620248039815,
255.64366796585844,-36.16176795432428,
255.95715859817867,-36.17009813548855,
256.2667955469536,-36.17832591524502,
256.58029859353775,-36.18665642628539,
256.8955817342558,-36.195034238600805,
257.22202372802167,-36.20370856780665,
257.5630728339298,-36.21277104223244,
257.91359402907096,-36.22208521227902,
258.24460082141445,-36.23088083888648,
258.5820729554338,-36.239848264782005,
258.95566834440945,-36.24977557026245,
259.3156569839865,-36.25934131250668,
259.669438860373,-36.2687421264995,
260.0376364278373,-36.27852599920574,
260.44700666856346,-36.28940392638101,
260.8225277540014,-36.299382402131776,
261.18363493858385,-36.30897786673953,
261.58539019053467,-36.31965344580764,
262.0019339819108,-36.33072199104401,
262.4163532672486,-36.341734083173456,
262.8115118458615,-36.3522343731633,
263.2268730974923,-36.363271495545845,
263.66193223420703,-36.37483203692209,
264.0657971244537,-36.385563674026336,
264.52233948966193,-36.397695075156896,
264.9441629722008,-36.40890391416712,
265.3967747177842,-36.42093086951784,
265.8371587816605,-36.4326329066945,
266.30167744895874,-36.444976256874185,
266.7635370995887,-36.457248950746205,
267.2334237450208,-36.46973494069158,
267.71606819342117,-36.48255993537594,
268.1768533635039,-36.49480407778041,
268.6557175963988,-36.50752862327505,
269.1525037173295,-36.52072939535751,
269.62862733259095,-36.533381116215516,
270.145339093134,-36.547111359263525,
270.6479142288326,-36.560465959042276,
270.92546046066514,-38.23042738883948,
271.1799137889934,-39.786606834156366,
271.4305365214606,-41.3425070142617,
271.7003260288683,-43.0431695491248,
271.9488631899533,-44.637773141152174,
272.19284890461387,-46.22926210505285,
272.4403050569717,-47.87104606409152,
272.9879252171905,-47.86046568851844,
273.55097527724047,-47.849587197304025,
274.0919094523389,-47.83913599928646,
274.67279613986113,-47.82791289289656,
275.2386240589885,-47.81698073164868,
276.11988349406755,-46.20208389375785,
276.96586426467724,-44.644720242931314,
277.8817007612483,-42.951738244286936,
278.7625237587595,-41.31568385836188,
279.6166824862787,-39.72176996916906,
280.41308841716193,-38.22877974820783,
281.3127423455118,-36.53599340219091,
282.1170066096528,-34.99529848727799,
282.9793866100987,-33.31223368566439,
283.75010612116245,-31.779724023422226,
284.53521367207856,-30.188756016065135,
285.2858547608609,-28.638066314191015,
286.09919648127754,-26.92220917412454,
286.8016101986447,-25.40940517345526,
287.51550267469594,-23.839594201762942,
288.26047308143364,-22.164104177029532,
288.92495966635954,-20.63616059783321,
289.6033687410112,-19.039892796191154,
290.2483174677465,-17.486198396715288,
290.8778013467786,-15.933069374161851,
291.43182567017953,-15.995137030898645,
291.95893169126606,-16.054189015078446,
292.44823660604163,-16.109006120045045,
292.9431833665466,-16.16445528416375,
293.48140904269303,-16.224753009557677,
293.9499246933354,-16.27724108156394,
294.4868438313369,-16.337392434754214,
294.9581928553512,-16.390197931173855,
295.44118041971814,-16.44430729981899,
295.94046974868485,-16.50024296432631,
296.3985912188522,-16.551566570444457,
296.86192938129193,-16.60347460553366,
297.3492725377941,-16.658071933616885,
297.7885586312114,-16.707285401877808,
298.24528582030905,-16.758452805903065,
298.7005946397906,-16.809461309182023,
299.13163128625285,-16.857750587258064,
299.59054711856027,-16.909163186213803,
299.99014479800815,-16.953930339122437,
300.43720778252157,-17.004015056869434,
300.8513648659903,-17.050413308004064,
301.2762481885101,-17.09801322573595,
301.6675159950007,-17.14184717828941,
302.08637571425066,-17.188772268357095,
302.45664009896393,-17.23025319574882,
302.8625900378719,-17.275731995859605,
303.2441656201502,-17.318480123080104,
303.64734069665695,-17.363648053794478,
304.00584011051427,-17.403810944880284,
304.46213459309615,-15.830685900523303,
304.9243851575484,-14.177818710716263,
305.34946949884625,-12.599624822784591,
305.7645092073949,-10.99770509230124,
306.1361808361785,-9.506480884397538,
306.5283264129303,-7.865147321484173,
306.8905958417221,-6.279854135617958,
307.2328893539146,-4.711664287904971,
307.5624265351471,-3.1271071909689447,
307.88561208455974,-1.4897812034185403,
308.1640994759964,-0.0030234970402860384,
308.456157308162,1.6562661165134922,
308.71241347144337,3.188190309508519,
308.96511937307514,4.808584437418746,
309.1886125795099,6.343280304240097,
309.4153313818284,8.025595078926854,
309.6038822707165,9.540944637384987,
309.7779152429421,11.063347849143302,
309.9450655723795,12.674493621615454,
310.08199447166663,14.134861438321687,
310.22077565792927,15.806443563404466,
310.4581607556061,15.746012643941187,
310.6985168954268,15.684825388843205,
310.94268050946044,15.622668868320517,
311.1642411737537,15.566266361207948,
311.39886382456586,15.50653867545912,
311.62485727231916,15.449007718486413,
311.83462562797945,15.395607169206306,
312.04741902802294,15.341436536988049,
312.245564846537,15.290994726959575,
312.4528233758428,15.238233102008664,
312.6325258931005,15.1924863872653,
312.83084418330367,15.142000671267734,
313.02601700104583,15.092315695480185,
313.19575025554377,15.049106847354562,
313.3613968380506,15.006938339791098,
313.53468516408236,14.962824480172968,
313.81931960917916,13.292468055806554,
314.079686900567,11.678074075179296,
314.3418682217336,9.951196469389629,
314.5755032705339,8.311021702303629,
314.7881223110244,6.716397247547345,
314.99465817442166,5.051019432211561,
315.18359559582217,3.402189759010696,
315.356995978723,1.7530385008256832,
315.48500983525,1.727437421171861,
315.60109519748914,1.7042218827453732,
315.70462474644563,1.6835173410553974,
315.80550238413156,1.6633431465755857,
315.90804551976987,1.6428358745141942,
316.00514548575575,1.6234171644539748,
316.0845671817957,1.6075338747717325,
316.17066648799715,1.590315151299122,
316.2442072809265,1.5756079645252257,
316.3204683403528,1.56035676039917,
316.38589292255233,1.5472727085187943,
316.4429241682993,1.535867213014349,
316.4955238212654,1.5253479775043761,
316.5444789205448,1.515557604570425,
316.58959147859366,1.5065356891049593,
316.6275408385371,1.498946318601785,
316.6597734597061,1.4925002203090898,
316.687060858799,1.4870431010825218,
316.7098580452102,1.4824839650559172,
316.7254745335847,1.4793608737466295,
316.7361781134775,1.4772202992115702,
316.7415617790865,1.4761436372327372,
316.74153255523623,1.4761494816166083,
316.7364504526512,1.4771658349756844,
316.72459118423563,1.4795375319433317,
316.70776061304116,1.4829034237730037,
316.6882789632832,1.486799496282429,
316.65956967791965,1.4925409739734876,
316.6272383370758,1.4990068148966058,
316.58597488242526,1.5072589605467686,
316.54680264843734,1.5150928896990532,
316.49846260057575,1.5247602604770902,
316.44427134771377,1.5355977949338877,
316.37997644123163,1.5484559265990132,
316.31680696369136,1.5610889873478415,
316.2466338008084,1.575122692614336,
316.16681068490493,1.5910862609646754,
316.0880464236806,1.606838072371529,
315.9962535697964,1.6251954301427558,
315.90285064916816,1.643874779986401,
315.80523895698883,1.663395828523047,
315.7093175606243,1.682578840233317,
315.5968403789681,1.7050727902238663,
315.48431010715876,1.7275773575434927,
315.24867701794295,5.112521397788468,
314.9730615312542,8.379049038575635,
314.6467254811589,11.675008625423855,
314.27463640143463,14.94824276529161,
313.8653151667122,18.143125545635826,
313.4005792590736,21.4018222381146,
312.8399536939536,24.949924500386132,
312.29750276503717,28.085360458815806,
311.68387655048696,31.356422428050774,
311.0442157736332,34.51918795103364,
310.31564258876426,37.87302101025929,
309.5410469061531,41.20241782854243,
308.73109637872756,44.4691663573989,
307.89771915208087,47.637716540819056,
306.99721599334123,50.87559389937155,
306.04091775053536,54.133032551200216,
305.833512902811,54.17451077997351,
305.62394992091316,54.21642060706261,
305.39578219713025,54.26205113667456,
305.1734111297638,54.3065224116037,
304.96098624157264,54.34900458213254,
304.7203928186965,54.397120087362524,
304.4834743913008,54.44450064206001,
304.23279032327736,54.494634142975634,
303.99174053881217,54.542840914492785,
303.72902154354915,54.59538124181962,
303.4780686614347,54.645568502001176,
303.19718838385523,54.70174084579725,
302.9271887972761,54.755737195177225,
302.64596084556945,54.811979069204355,
302.3655618534266,54.868055162273116,
302.0883258686498,54.92349869566651,
301.7855664062348,54.98404658730508,
301.48463174287104,55.04422954324738,
301.1927056630978,55.10261090151639,
300.868481508338,55.167451447976646,
300.56324310437174,55.22849509516725,
300.2158645567083,55.29796621423225,
299.8890480199906,55.36332520282679,
299.56912418627945,55.427305741904334,
299.23555115600976,55.494015939924935,
298.88356305430665,55.56440890888447,
298.539494880749,55.633217996873576,
298.1984182661635,55.70142881260049,
297.8419466449485,55.772718426214496,
297.47886819214483,55.84532931883962,
297.09918703153517,55.92126053362783,
296.7210131928113,55.99689030395754,
296.32773916927465,56.07553991170694,
295.94969521632447,56.151143706598305,
295.5465936985872,56.23175868332145,
295.1600147195253,56.30906937064822,
294.7695843531748,56.387150284538166,
294.3599482932601,56.46907208334545,
293.9466308672959,56.551730106714885,
293.4936140565241,56.64232748243442,
293.08813889441234,56.723417156665704,
292.6497582139012,56.8110874997437,
292.2058012688353,56.89987302204454,
291.76676014332725,56.98767544539439,
291.3142667168899,57.078168151163354,
290.8668041187291,57.167654757757376,
290.7885726186665,55.69711681527858,
290.69179043057983,54.18385880990277,
290.5813477754966,52.701657823675355,
290.4404398326781,51.05569514408024,
290.3031077955311,49.62837220089165,
290.13805041623255,48.079893277554795,
289.96261152891594,46.579404896329756,
289.768379765281,45.05234341017375,
289.5654139853072,43.575283748979835,
289.3334874103273,42.00363134850221,
289.09696303780584,40.50416094525115,
288.8385264585358,38.96311549154113,
288.5562668699635,37.37654826715877,
288.2562031718705,35.7818564390174,
287.9477273558949,34.225398484058296,
287.6185553214488,32.6441917949665,
287.25802878920933,30.993098403894656,
286.72691357061,31.038927060888483,
286.1534114790257,31.088413179380392,
285.5860443972118,31.137369922609494,
285.0121624355451,31.186888819178737,
284.45281168186847,31.235153852700254,
283.8371866362849,31.288274659754634,
283.2553437019152,31.33848048954395,
282.6553753637029,31.390250316911352,
282.02707761668626,31.444464620944963,
281.4238349374467,31.496516983337845,
280.82945756376125,31.547804379800258,
280.1964129843153,31.602428276606947,
279.5589002325498,31.65743772127491,
278.9369826705484,31.711101494462515,
278.3074226096166,31.76542472053302,
277.6693023603415,31.820486584702476,
277.0228822263793,31.87626462599337,
276.37611488976006,31.93207262656791,
275.91774435515663,30.365423881721046,
275.4454954507239,28.80264606571978,
274.92988995109096,27.14909889254067,
274.44361564926606,25.63448510924823,
273.8626391570937,23.87802778139598,
273.2350901234615,23.911168320151234,
272.5316696404719,23.948315590768207,
271.84402083226115,23.98462996742593,
271.131158931099,24.022275834436307,
270.4298035238054,24.05931404947759,
269.6927743647804,24.098236176832398,
268.98727190150845,24.135493395747492,
268.2894563713928,24.172344671712278,
267.55355512596765,24.21120723453529,
266.7607348982109,24.253075659273108,
265.99778517227173,24.293366638313344,
265.30465937015026,24.329970252176825,
264.5390927233405,24.370399429450003,
263.7673610883262,24.411154176550507,
263.0259228188406,24.45030914674032,
262.24180323649375,24.491718094909857,
261.4860463123538,24.53162922582029,
260.6840155571664,24.573984053731266,
259.88128871774603,24.616375641489306,
259.115034839992,24.656841111071966,
258.28451467568317,24.700700449892057,
257.47883118516876,24.743248176859808,
256.6825681858428,24.78529841257733,
255.867029286272,24.82836659858219,
255.07822897909986,24.870022733400358,
254.2339025592177,24.914611173411544,
253.36036602245775,24.960742184534396,
252.56729444582587,25.00262388287586,
251.69838127284285,25.04851073655727,
250.88383288249355,25.09152661428424,
249.99765293512257,25.13832531735927,
249.14806518884495,25.183191605286666,
248.2659516794475,25.229775561882878,
247.3968232759707,25.275673781774962,
246.552404462487,25.320267101044294,
245.62732181686414,25.369120235422702,
245.02268781655187,22.17788007433664,
244.37304863704694,18.995421636728807,
243.69661902975864,15.901249609012579,
242.92005519033867,12.57498255249439,
242.13234280269268,9.40397090753848,
241.25930842747712,6.091702441139896,
240.35909669958193,2.861879393581641,
239.45391136597692,-0.2592093206169346,
238.45039360610457,-3.5855293086226165,
237.44039164729176,-6.807337012602083,
236.40590182945806,-9.989372933846553,
235.30469004439908,-13.258023740035359,
234.4371034692091,-13.212206943294863,
233.5216955985053,-13.163864728758519,
232.67663917203717,-13.119237737478414,
231.80118745491453,-13.073005586674626,
230.9625370476244,-13.028716893942457,
230.06436290934468,-12.981284783870768,
229.22851681466113,-12.937144185431855,
228.34347826049495,-12.890405758739561,
227.49766300198274,-12.845738693933058,
226.66810117552495,-12.801929964437484,
225.85617012077014,-12.75905230684481,
225.00054075838136,-12.713866964306307,
224.2019648806908,-12.671694586682785,
223.41708807846223,-12.630245650124307,
222.60948472730996,-12.587596536312715,
221.7589644931216,-12.542681004182734,
220.94191837424938,-12.499533222708843,
220.19890600876047,-12.460295125326082,
219.39588709194953,-12.41788811311264,
218.60998999776385,-12.376385295465461,
217.85558378441493,-12.336545494890856,
217.08719382341175,-12.295967219860483,
216.30361760098884,-12.254586966246514,
215.52570618265227,-12.213505867996195,
214.78392975761182,-12.17433303998704,
214.04964610624378,-12.13555590146662,
213.2874995136257,-12.095307335480229,
212.554704281716,-12.056608799618882,
211.78928391256875,-12.016187347193142,
211.06524286223635,-11.977951115117293,
210.3134821716377,-11.938251023226048,
209.5447802654064,-11.897656274530082,
208.73923630095948,-11.855115915861536,
207.9899110624771,-11.815544438932502,
207.23772574348948,-11.775821922636426,
206.40877156858795,-11.732045282904155,
205.62980118584787,-11.69090826129331,
204.84851932443962,-11.649649171693707,
204.07864284855683,-11.608992394584073,
203.23430615827243,-11.564403412198272,
202.45506364518957,-11.52325201952527,
201.59532246087707,-11.477849533805093,
200.81725895770134,-11.436760404033354,
199.99692067710137,-11.393438765207321,
199.12483227358356,-11.347384229249375,
198.28036771962232,-11.302788494449166,
197.46481164784393,-11.259719401588935,
196.6373264373948,-11.21602033710697,
195.77323920929493,-11.170388339070072,
194.92092183171522,-11.125377900730347,
194.0178611317863,-11.077687733874189,
193.16934580575003,-11.032878079903131,
192.26229484358413,-10.984977189369268,
191.38760753345923,-10.938785406502287,
190.50120089134285,-10.891974731795411,
189.6430176681102,-10.846654521191248,
188.7384102076516,-10.798882670714319,
187.84252960104055,-10.751571680859662,
186.96405155532636,-10.705179711213681,
186.0094543935959,-10.654767930558268,
185.1080539258976,-10.607165439704517,
184.10994852546787,-10.554456011545065,
183.23434849557634,-10.508216028420932,
182.25304296172413,-10.456393792495962,
181.33966511223764,-10.408158782326483,
180.4055478008665,-10.358828531939082,
179.42254434778403,-10.30691662978082,
178.43248958789215,-10.254632351769725,
177.49782965481108,-10.205273445811455,
176.51146365283927,-10.15318396919158,
175.5842840587834,-10.104220096054778,
174.60150361776397,-10.052319971047819,
173.58470025694658,-9.998623113304923,
172.61891640741158,-9.947620569472672,
171.5777262977916,-9.89263586018274,
170.60698590939228,-9.84137156410561,
169.56304179902708,-9.786241417465703,
168.61672789616978,-9.7362670714122,
167.5515344535867,-9.680014758566706,
166.498291686581,-9.62439355469581,
165.45207945001698,-9.569143629488543,
164.44087813848938,-9.515742613061065,
163.42542835836116,-9.462117237211828,
162.3310454575947,-9.4043234442296,
161.2837269182176,-9.34901509574497,
160.2267176156493,-9.293194983085922,
159.136845221704,-9.235639387627872,
158.08907714488686,-9.180307299304356,
156.9951637768017,-9.12253830209933,
155.98250257898712,-9.069060189834744,
154.84000739581745,-9.008725612190066,
153.76183472539543,-8.951787873058883,
152.66672312953784,-8.893955598067102,
151.59206176671074,-8.837203289267567,
150.44140042197057,-8.776437460868758,
149.32533209962435,-8.717498472028081,
148.34257612821762,-7.078929089264828,
147.23830773242955,-5.256609147723659,
146.25439143049255,-3.6501486805920633,
145.14942153328332,-1.8629529781368772,
144.0862633421819,-0.16026090182454666,
142.91241998992865,-0.05977814820592897,
141.77104095709763,0.03792561092109459,
140.579653713552,0.1399101479785827,
139.455989721623,0.23609747300314865,
138.28261692038268,0.33653994674847176,
137.1490255327564,0.433577071751893,
135.9280456795849,0.5380947806301855,
134.7628507860337,0.6378372131972121,
133.54255165949553,0.7422966508535023,
132.3351231912053,0.8456543408369388,
131.15950726765917,0.9462888292199523,
129.90986498363552,1.0532600852192466,
128.7453131829997,1.1529474680670369,
127.52493608411639,1.2574135802731536,
126.34919483358469,1.3580587968343245,
125.07303652203647,1.467299864606698,
123.85450603878564,1.5716079037417607,
122.58744244928064,1.6800704496504242,
121.3266460456478,1.7879965150375057,
120.10221858167199,1.892809344577648,
118.79708061874055,2.004531114024827,
117.55217196204674,2.1110971644165826,
116.32660001093655,2.2160079637740093,
115.03792921253799,2.326320119209763,
113.77578918614714,4.124855073175853,
112.5664093366442,5.835625561435029,
111.29578022513482,7.61997234185805,
110.01993377590381,9.400535643305227,
108.72480365226642,9.54566642074439,
107.44523794119903,9.689053068188086,
106.08458117390774,9.841526685209853,
104.79249343555045,9.986316536488076,
103.48533196918967,10.132795532219143,
102.12697832756211,10.285011063653977,
100.82802487271522,10.430570279147908,
99.54406854312799,10.5744489342035,
98.13340395273337,10.732526369801151,
96.79817831877557,10.882150203558302,
95.42626344709942,11.035885390681829,
94.07434643991735,11.187379640336463,
92.73676323651154,11.337267660587782,
91.36147551419367,11.491380805436856,
89.93695938835427,11.651010428008727,
88.60499916928899,11.800268343165602,
87.17210989181402,11.960836251384842,
